id,bad,w_pct_cnt_to_black,w_app_cnt_m1,w_app_time_minus_update_time,w_cpa_rt_days,w_cpc_cnt_week_cv,w_cpc_mthly_call_02_cnt,w_be_not_familiar,w_d_7_cnt,w_cnt_applied_over_cnt_all,w_most_familiar_applied,w_d_30_cnt,w_rpt_org_m3
13457,0,-0.050609438,-0.248885013,0.132377357,0.168365271,-0.190036537,-0.156092085,0.290523645,0.098940128,0.214857769,-0.103970127,0.172905067,-0.081371326
13474,0,0.050593938,0.301451979,0.256830669,-0.09846067,-0.190036537,-0.156092085,-0.13947193,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13471,0,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13487,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,-0.488645144,-0.156092085,-0.13947193,-0.086194664,-0.146480844,0.06111476,-0.408212008,-0.57493887
13498,0,0.050593938,-0.114576736,-0.133867924,0.168365271,0.008388903,-0.156092085,0.290523645,-0.690002775,0.214857769,0.06111476,-0.21804462,-0.081371326
13444,0,-0.050609438,-0.114576736,-0.133867924,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,-0.408212008,0.162955769
13521,0,0.050593938,0.033448676,0.256830669,0.168365271,0.008388903,-0.156092085,0.290523645,0.098940128,0.108872828,0.06111476,-0.061875188,0.162955769
13520,0,0.050593938,-0.248885013,-0.28968773,-0.019167012,-0.190036537,-0.156092085,-0.186296131,-0.690002775,-0.146480844,0.06111476,-0.21804462,-0.081371326
13512,1,-0.050609438,-0.738327125,-0.133867924,-0.019167012,-0.190036537,0.133516041,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.408212008,-0.081371326
13513,0,0.050593938,-0.738327125,-0.133867924,-0.019167012,0.219471095,0.133516041,0.070292526,-0.086194664,0.214857769,0.06111476,-0.061875188,-0.57493887
13551,0,0.050593938,0.301451979,0.132377357,-0.09846067,0.008388903,-0.156092085,0.070292526,0.098940128,-0.057475643,0.06111476,0.172905067,0.162955769
13548,0,0.050593938,-0.439143824,0.132377357,-0.019167012,-0.488645144,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,0.172905067,-0.57493887
13579,0,0.050593938,0.301451979,-0.133867924,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,-0.103970127,0.172905067,0.162955769
13588,0,0.050593938,0.301451979,0.132377357,-0.019167012,-0.190036537,-0.156092085,-0.13947193,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
13596,0,0.050593938,-0.439143824,-0.133867924,-0.09846067,-0.190036537,-0.156092085,-0.186296131,-0.086194664,0.214857769,0.06111476,-0.061875188,-0.081371326
13606,0,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13593,0,0.050593938,-0.114576736,-0.133867924,0.168365271,-0.190036537,0.133516041,0.290523645,0.098940128,0.108872828,0.06111476,-0.21804462,-0.081371326
13624,0,0.050593938,-0.248885013,0.132377357,-0.019167012,0.008388903,-0.156092085,0.290523645,-0.690002775,0.214857769,0.06111476,-0.408212008,0.162955769
13627,0,0.050593938,-0.114576736,0.02171007,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
13653,0,-0.050609438,0.033448676,-0.28968773,-0.019167012,0.008388903,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,0.082506884,0.162955769
13637,0,-0.050609438,0.301451979,0.256830669,-0.019167012,-0.190036537,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
13657,0,0.050593938,-0.738327125,-0.133867924,-0.019167012,-0.488645144,-0.156092085,0.070292526,-0.086194664,0.214857769,0.06111476,-0.408212008,-0.57493887
13540,0,0.050593938,0.033448676,-0.133867924,-0.019167012,0.008388903,-0.156092085,-0.13947193,-0.086194664,0.108872828,0.06111476,-0.061875188,-0.081371326
13675,0,0.050593938,0.301451979,0.02171007,-0.019167012,-0.488645144,-0.156092085,0.290523645,-0.086194664,0.214857769,0.06111476,-0.061875188,0.162955769
13695,0,0.050593938,0.033448676,0.02171007,0.168365271,0.219471095,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
13682,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.488645144,-0.156092085,-0.186296131,-0.086194664,0.214857769,-0.554753012,0.082506884,0.162955769
13722,0,0.050593938,-0.114576736,0.132377357,-0.09846067,0.008388903,-0.156092085,-0.186296131,-0.086194664,-0.057475643,0.06111476,-0.061875188,-0.57493887
13733,0,0.050593938,0.033448676,0.132377357,0.168365271,-0.190036537,0.133516041,0.070292526,0.098940128,0.108872828,-0.103970127,0.082506884,-0.081371326
13746,0,0.050593938,0.033448676,-0.133867924,-0.09846067,0.219471095,0.133516041,0.070292526,0.098940128,-0.057475643,0.06111476,-0.21804462,0.162955769
13745,0,0.050593938,-0.114576736,-0.133867924,0.168365271,-0.190036537,-0.156092085,0.070292526,-0.690002775,0.214857769,0.06111476,-0.21804462,-0.081371326
13744,0,-0.050609438,0.301451979,0.132377357,-0.09846067,0.219471095,-0.156092085,0.290523645,0.098940128,-0.146480844,0.06111476,0.082506884,-0.081371326
13743,0,0.050593938,0.033448676,0.02171007,-0.09846067,0.008388903,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
13752,0,0.050593938,0.033448676,-0.133867924,0.168365271,0.219471095,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,0.082506884,-0.081371326
13672,0,-0.321613921,-0.248885013,-0.133867924,-0.09846067,0.008388903,-0.156092085,-0.321613921,-0.690002775,-0.321613921,-0.554753012,-0.061875188,-0.081371326
13721,0,0.050593938,0.301451979,0.132377357,-0.019167012,0.008388903,0.133516041,-0.13947193,0.098940128,-0.146480844,0.06111476,0.082506884,-0.081371326
13757,0,-0.050609438,-0.738327125,0.02171007,-0.019167012,0.008388903,-0.156092085,0.290523645,-0.086194664,0.214857769,-0.103970127,-0.21804462,-0.081371326
13774,0,0.050593938,0.301451979,-0.133867924,-0.09846067,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.082506884,0.162955769
13755,0,0.050593938,0.301451979,0.256830669,0.168365271,-0.190036537,-0.156092085,0.070292526,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13795,0,-0.050609438,0.301451979,-0.28968773,-0.019167012,0.008388903,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,-0.061875188,0.162955769
13824,0,0.050593938,-0.114576736,-0.133867924,0.168365271,0.219471095,0.444287528,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,-0.081371326
13841,0,0.050593938,0.033448676,0.256830669,-0.019167012,0.008388903,-0.156092085,0.070292526,-0.690002775,0.108872828,0.06111476,-0.21804462,0.162955769
13855,1,0.050593938,0.301451979,0.02171007,0.168365271,0.219471095,-0.156092085,-0.186296131,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
13858,0,0.050593938,-0.738327125,-0.133867924,0.168365271,0.008388903,-0.156092085,-0.186296131,-0.086194664,0.214857769,0.06111476,-0.408212008,-0.57493887
13895,0,0.050593938,0.033448676,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
13899,0,0.050593938,0.301451979,0.132377357,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,0.108872828,-0.103970127,0.172905067,0.162955769
13906,0,-0.050609438,-0.114576736,-0.28968773,-0.09846067,0.008388903,-0.156092085,-0.186296131,-0.690002775,-0.146480844,-0.103970127,-0.21804462,-0.081371326
13914,1,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13913,1,-0.050609438,0.033448676,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.408212008,0.162955769
13917,1,0.050593938,-0.114576736,0.02171007,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
13788,0,-0.050609438,-0.114576736,-0.28968773,-0.019167012,0.219471095,0.444287528,-0.186296131,-0.690002775,-0.146480844,-0.103970127,-0.408212008,-0.081371326
13916,1,0.050593938,0.301451979,0.256830669,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
13944,0,0.050593938,0.301451979,0.256830669,-0.09846067,-0.488645144,0.444287528,0.070292526,-0.086194664,-0.146480844,-0.103970127,0.082506884,0.162955769
13977,0,0.050593938,-0.248885013,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.290523645,-0.086194664,0.214857769,-0.103970127,-0.21804462,-0.081371326
13983,0,-0.050609438,0.033448676,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
13992,1,0.050593938,0.301451979,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,-0.057475643,-0.103970127,0.172905067,-0.081371326
14001,1,0.050593938,-0.114576736,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.061875188,-0.081371326
14021,0,0.050593938,0.301451979,0.132377357,-0.019167012,0.008388903,0.133516041,0.070292526,-0.086194664,-0.057475643,-0.103970127,-0.061875188,0.162955769
14042,0,0.050593938,0.033448676,0.132377357,0.003989988,-0.488645144,-0.156092085,0.070292526,-0.086194664,0.214857769,0.06111476,0.082506884,0.162955769
14047,0,-0.050609438,0.301451979,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,-0.690002775,-0.057475643,-0.103970127,-0.061875188,-0.081371326
14058,1,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
14087,0,-0.050609438,0.033448676,-0.28968773,-0.09846067,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,0.082506884,0.162955769
14096,0,0.050593938,0.301451979,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,-0.103970127,0.082506884,-0.081371326
14077,0,0.050593938,0.301451979,0.02171007,0.168365271,0.219471095,0.444287528,-0.13947193,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
14113,1,0.050593938,-0.248885013,-0.133867924,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,-0.146480844,0.06111476,0.172905067,-0.081371326
14123,0,0.050593938,-0.738327125,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.408212008,-0.57493887
14112,0,-0.050609438,-0.248885013,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.061875188,-0.081371326
14126,1,0.050593938,-0.439143824,-0.133867924,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.057475643,0.06111476,-0.061875188,-0.081371326
14135,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,-0.061875188,0.162955769
14138,0,0.050593938,-0.114576736,-0.28968773,0.168365271,0.219471095,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.21804462,-0.081371326
14163,0,0.050593938,0.033448676,0.256830669,-0.09846067,-0.190036537,-0.156092085,-0.186296131,-0.690002775,0.214857769,0.06111476,-0.061875188,-0.081371326
14178,0,0.050593938,0.301451979,0.132377357,-0.09846067,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
14180,1,0.050593938,0.033448676,-0.133867924,-0.019167012,0.219471095,-0.156092085,-0.186296131,-0.086194664,0.108872828,-0.103970127,-0.061875188,0.162955769
14169,0,0.050593938,0.301451979,0.256830669,0.168365271,0.219471095,0.133516041,0.290523645,0.098940128,0.108872828,0.06111476,0.082506884,0.162955769
14193,0,-0.050609438,-0.738327125,-0.28968773,-0.019167012,0.008388903,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,-0.408212008,-0.081371326
14187,0,0.050593938,0.301451979,-0.28968773,-0.019167012,0.008388903,0.133516041,0.290523645,0.098940128,-0.057475643,0.06111476,0.082506884,0.162955769
14202,0,-0.050609438,0.033448676,-0.28968773,-0.019167012,0.008388903,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
14209,0,0.050593938,-0.114576736,-0.28968773,-0.019167012,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
14230,0,-0.050609438,-0.439143824,-0.133867924,0.168365271,0.219471095,0.133516041,-0.186296131,0.098940128,-0.146480844,0.06111476,-0.21804462,-0.081371326
14227,0,-0.050609438,0.301451979,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
14245,0,0.050593938,-0.738327125,0.132377357,-0.019167012,0.008388903,0.133516041,0.070292526,0.098940128,-0.057475643,0.06111476,0.172905067,-0.081371326
14243,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,0.219471095,-0.156092085,0.070292526,-0.690002775,0.108872828,-0.103970127,-0.21804462,-0.57493887
14262,0,0.050593938,-0.114576736,-0.28968773,-0.019167012,0.008388903,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
14270,1,0.050593938,-0.248885013,0.132377357,0.168365271,0.008388903,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,-0.061875188,-0.081371326
14259,0,-0.390181396,-0.114576736,0.132377357,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,-0.081371326
14251,0,0.050593938,0.301451979,0.132377357,-0.019167012,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
14286,1,0.050593938,-0.439143824,0.02171007,-0.019167012,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.108872828,0.06111476,0.082506884,-0.081371326
14242,0,-0.050609438,-0.738327125,-0.28968773,0.168365271,0.008388903,-0.156092085,-0.186296131,-0.690002775,-0.146480844,-0.103970127,-0.408212008,-0.57493887
14306,1,0.050593938,0.301451979,0.256830669,-0.09846067,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
14289,0,0.050593938,0.033448676,0.132377357,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
14325,1,0.050593938,0.301451979,-0.28968773,0.168365271,-0.190036537,-0.156092085,0.070292526,-0.086194664,0.214857769,0.06111476,-0.061875188,0.162955769
14309,0,-0.050609438,0.301451979,0.256830669,0.003989988,0.219471095,0.444287528,0.070292526,0.098940128,-0.146480844,-0.103970127,0.082506884,0.162955769
14376,0,0.050593938,-0.248885013,-0.133867924,-0.09846067,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,-0.103970127,0.082506884,-0.081371326
14398,0,0.050593938,-0.439143824,-0.28968773,-0.019167012,0.219471095,-0.156092085,0.070292526,-0.690002775,0.108872828,0.06111476,-0.408212008,-0.57493887
14423,0,-0.050609438,0.033448676,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
14430,1,0.050593938,-0.738327125,-0.133867924,0.168365271,0.008388903,0.133516041,-0.13947193,0.098940128,0.108872828,0.06111476,-0.21804462,-0.081371326
14439,0,0.050593938,0.033448676,0.02171007,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,0.082506884,0.162955769
14456,0,0.050593938,0.301451979,-0.133867924,-0.019167012,0.219471095,0.133516041,-0.186296131,0.098940128,0.108872828,0.06111476,0.082506884,0.162955769
14361,0,0.050593938,-0.439143824,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,0.06111476,-0.408212008,-0.081371326
14464,1,0.050593938,0.301451979,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
14490,1,-0.390181396,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.517209312
14498,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
14499,0,0.050593938,0.301451979,0.256830669,-0.019167012,0.219471095,0.133516041,0.070292526,0.098940128,-0.146480844,0.06111476,0.082506884,0.162955769
14510,0,0.050593938,0.301451979,-0.133867924,0.168365271,-0.190036537,-0.156092085,-0.13947193,-0.086194664,0.214857769,0.06111476,-0.061875188,-0.57493887
14508,0,0.050593938,0.301451979,-0.133867924,0.168365271,0.219471095,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
14533,0,0.050593938,0.301451979,0.256830669,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,-0.057475643,0.06111476,0.082506884,0.162955769
14544,0,0.050593938,-0.248885013,0.132377357,-0.09846067,0.219471095,-0.156092085,0.070292526,0.098940128,-0.146480844,-0.103970127,0.172905067,-0.081371326
14550,0,0.050593938,0.033448676,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,-0.690002775,0.108872828,0.06111476,-0.408212008,-0.081371326
14555,0,0.050593938,0.301451979,0.132377357,-0.019167012,0.008388903,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,0.172905067,-0.081371326
14551,0,0.050593938,-0.248885013,-0.28968773,-0.09846067,-0.488645144,-0.156092085,-0.186296131,-0.086194664,0.108872828,0.06111476,-0.061875188,-0.081371326
14580,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,-0.690002775,-0.146480844,0.06111476,-0.408212008,-0.57493887
14576,0,0.050593938,0.301451979,0.132377357,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
14606,0,0.050593938,-0.439143824,-0.28968773,-0.019167012,0.008388903,-0.156092085,0.070292526,-0.086194664,0.108872828,0.06111476,-0.21804462,-0.081371326
14562,0,0.050593938,0.033448676,0.256830669,-0.019167012,-0.488645144,-0.156092085,-0.13947193,0.098940128,0.214857769,-0.554753012,0.082506884,-0.081371326
14617,0,0.050593938,0.301451979,-0.133867924,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.21804462,0.162955769
14608,0,0.050593938,0.033448676,-0.28968773,0.168365271,0.008388903,-0.156092085,0.290523645,-0.086194664,0.214857769,-0.103970127,0.082506884,-0.081371326
14607,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
14614,0,0.050593938,-0.114576736,0.02171007,0.168365271,0.219471095,0.133516041,0.290523645,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
14635,0,0.050593938,0.033448676,-0.133867924,0.168365271,-0.190036537,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,-0.061875188,-0.081371326
14639,0,-0.050609438,-0.738327125,-0.28968773,-0.019167012,0.219471095,-0.156092085,0.290523645,0.098940128,0.108872828,0.06111476,-0.408212008,-0.081371326
14650,0,-0.050609438,-0.114576736,0.256830669,-0.09846067,0.008388903,-0.156092085,0.070292526,-0.086194664,-0.146480844,-0.103970127,-0.061875188,-0.081371326
14654,0,0.050593938,-0.248885013,-0.28968773,0.168365271,-0.190036537,-0.156092085,0.290523645,-0.086194664,0.214857769,0.06111476,-0.061875188,-0.081371326
14661,0,0.050593938,-0.738327125,-0.133867924,0.168365271,0.008388903,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,-0.408212008,-0.57493887
14677,0,0.050593938,0.301451979,0.132377357,-0.019167012,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
14679,0,0.050593938,-0.248885013,-0.133867924,0.168365271,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
14678,0,0.050593938,0.033448676,0.256830669,-0.019167012,0.219471095,0.133516041,0.070292526,-0.086194664,-0.146480844,0.06111476,0.082506884,0.162955769
14690,0,0.050593938,0.033448676,-0.133867924,-0.019167012,-0.190036537,-0.156092085,-0.13947193,0.098940128,0.108872828,0.06111476,-0.408212008,0.162955769
14708,1,0.050593938,0.301451979,0.256830669,-0.09846067,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.162955769
14731,1,0.050593938,0.301451979,0.132377357,-0.09846067,0.008388903,0.133516041,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
14740,0,-0.050609438,0.301451979,-0.133867924,-0.09846067,-0.190036537,-0.156092085,0.070292526,0.098940128,-0.057475643,0.06111476,0.082506884,0.162955769
14733,0,0.050593938,0.033448676,0.02171007,-0.09846067,-0.190036537,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
14745,1,-0.050609438,0.301451979,-0.133867924,-0.09846067,-0.488645144,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.082506884,0.162955769
14761,1,0.050593938,0.301451979,-0.28968773,-0.09846067,-0.488645144,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,0.082506884,-0.081371326
14760,0,0.050593938,-0.439143824,-0.133867924,0.168365271,0.219471095,0.133516041,0.070292526,-0.086194664,0.108872828,0.06111476,-0.061875188,-0.081371326
14780,0,0.050593938,0.033448676,-0.28968773,0.168365271,0.219471095,-0.156092085,-0.13947193,0.098940128,-0.146480844,0.06111476,0.082506884,-0.081371326
14770,0,0.050593938,-0.114576736,-0.133867924,0.168365271,-0.190036537,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.408212008,-0.081371326
14806,0,0.050593938,-0.738327125,0.132377357,-0.09846067,0.219471095,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
14809,0,0.050593938,-0.738327125,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.290523645,-0.086194664,0.214857769,0.06111476,-0.408212008,-0.57493887
14805,0,-0.390181396,-0.114576736,0.02171007,0.168365271,0.219471095,-0.156092085,0.290523645,0.098940128,0.214857769,-0.103970127,-0.061875188,-0.081371326
14762,0,0.050593938,0.033448676,-0.133867924,-0.09846067,0.219471095,0.133516041,0.290523645,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
14816,0,0.050593938,-0.738327125,0.132377357,-0.019167012,-0.488645144,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,-0.57493887
14833,0,-0.050609438,-0.248885013,-0.133867924,0.168365271,0.219471095,0.444287528,0.070292526,-0.086194664,-0.057475643,0.06111476,-0.408212008,-0.081371326
14823,0,-0.390181396,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.517209312
14827,0,0.050593938,0.033448676,0.256830669,-0.019167012,0.008388903,0.133516041,0.290523645,0.098940128,-0.146480844,-0.103970127,0.172905067,-0.081371326
14838,0,-0.050609438,-0.114576736,-0.133867924,0.168365271,0.008388903,0.444287528,0.070292526,-0.690002775,-0.146480844,-0.103970127,-0.21804462,0.162955769
14743,1,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.517209312
14859,0,0.050593938,-0.248885013,-0.28968773,-0.019167012,0.219471095,0.133516041,0.070292526,-0.690002775,0.108872828,0.06111476,-0.21804462,-0.57493887
14866,0,-0.050609438,-0.439143824,-0.28968773,-0.09846067,-0.190036537,-0.156092085,-0.186296131,-0.086194664,-0.146480844,0.06111476,-0.408212008,-0.081371326
14857,0,0.050593938,-0.248885013,0.02171007,-0.019167012,-0.190036537,-0.156092085,0.290523645,0.098940128,-0.146480844,0.06111476,-0.21804462,-0.081371326
14260,1,0.050593938,0.033448676,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.070292526,0.098940128,-0.146480844,0.06111476,0.082506884,-0.081371326
14874,0,0.050593938,0.033448676,-0.28968773,-0.019167012,0.008388903,0.133516041,0.070292526,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
14891,0,0.050593938,-0.248885013,0.256830669,-0.09846067,0.219471095,-0.156092085,0.070292526,-0.086194664,0.214857769,0.06111476,-0.061875188,-0.57493887
14887,0,0.050593938,-0.248885013,-0.133867924,0.168365271,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,-0.061875188,-0.081371326
14897,1,-0.050609438,0.301451979,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,-0.086194664,-0.146480844,0.06111476,0.082506884,0.162955769
14909,0,0.050593938,0.301451979,-0.133867924,-0.09846067,0.219471095,-0.156092085,0.070292526,0.098940128,-0.146480844,-0.103970127,0.082506884,0.162955769
14895,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.517209312
14904,0,-0.050609438,0.301451979,0.02171007,-0.09846067,0.008388903,-0.156092085,-0.186296131,0.098940128,-0.146480844,-0.103970127,0.172905067,0.162955769
14925,1,0.050593938,-0.114576736,-0.28968773,0.168365271,0.219471095,-0.156092085,0.290523645,-0.690002775,0.108872828,0.06111476,-0.061875188,-0.081371326
14933,0,0.050593938,0.301451979,0.02171007,-0.019167012,0.008388903,-0.156092085,0.070292526,0.098940128,0.108872828,0.06111476,0.172905067,0.162955769
14934,0,-0.321613921,-0.114576736,-0.133867924,-0.09846067,-0.190036537,-0.156092085,-0.321613921,-0.086194664,-0.321613921,-0.554753012,-0.21804462,-0.081371326
14930,0,0.050593938,-0.114576736,0.02171007,-0.09846067,0.008388903,-0.156092085,-0.186296131,0.098940128,0.108872828,-0.103970127,0.172905067,-0.081371326
14961,0,-0.050609438,0.517209312,0.277022227,0.003989988,0.277022227,0.277022227,-0.186296131,0.098940128,-0.146480844,0.06111476,0.172905067,0.517209312
14982,1,0.050593938,0.301451979,-0.133867924,-0.019167012,-0.488645144,-0.156092085,0.070292526,0.098940128,0.214857769,0.06111476,0.172905067,-0.081371326
14967,0,0.050593938,0.301451979,-0.133867924,-0.019167012,0.219471095,-0.156092085,0.070292526,0.098940128,-0.057475643,0.06111476,0.172905067,-0.081371326
15005,1,0.050593938,0.301451979,-0.28968773,-0.019167012,-0.190036537,-0.156092085,0.070292526,0.098940128,-0.146480844,0.06111476,0.082506884,0.162955769
15011,0,0.050593938,-0.114576736,0.132377357,0.168365271,-0.190036537,-0.156092085,-0.186296131,0.098940128,0.214857769,0.06111476,0.172905067,0.162955769
15026,0,0.050593938,0.033448676,0.256830669,-0.09846067,0.008388903,0.133516041,0.290523645,-0.086194664,-0.146480844,-0.103970127,0.082506884,0.162955769
15031,1,0.050593938,0.033448676,0.256830669,-0.09846067,-0.488645144,-0.156092085,-0.13947193,0.098940128,-0.057475643,0.06111476,0.082506884,0.162955769
